"Observer","Date","Month","Day","Year","TimeInitial","TimeFinal","TransectNumber","Location","Site","Zone","Country","DepthInitial","DepthFinal","DepthMax","Latitude","Longitude","Temperature","Visibility","SandSiltClay","Cobble","Boulder","Bedrock","Other","ReliefOne","ReliefTwo","ReliefThree","ReliefFour","NoOrg","BrownAlgae","OtherBrownAlgae","GreenAlgae","RedAlgae","ArticulatedCoralline","CrustoseCoralline","SessileInvertebrate","MobileInvertebrate","Gellidium","Seagrass","newdate"
"OmarRangel","10/13/12",10,13,2012,"10:21","10:30",7,"LosCabitossomero","Magdalena","2","10.8",11.6,11.6,11.2,24.55819,-112.10318,25,5,2,3,0,25,0,0,30,0,0,4,1,0,0,18,0,5,0,0,NA,2,0012-10-13
"LeonardoVazquez","10/13/12",10,13,2012,"10:09","4:33",8,"LosCabitossomero","Magdalena","2","10",10,10,10,24.55927,-112.10365,24,6,8,8,1,13,0,26,4,0,0,0,7,0,0,0,0,0,0,0,NA,23,0012-10-13
"NorbertoVelez","10/13/12",10,13,2012,"10:09","10:19",9,"LosCabitossomero","Magdalena","2","9.2",10,10,9.6,24.55927,-112.10365,24,6,6,0,0,24,0,2,28,0,0,10,0,1,2,6,2,4,3,1,NA,1,0012-10-13
"RoguerRomero","10/13/12",10,13,2012,"10:26","10:34",10,"LosCabitossomero","Magdalena","2","11.6",10.7,11.6,11.2,24.55927,-112.10365,24,6,2,0,0,28,0,21,9,0,0,0,1,0,4,19,2,4,0,0,NA,0,0012-10-13
"ArturoHernandez","10/14/12",10,14,2012,"9:33","9:42",1,"ElAbolladeroprofundo","Magdalena","2","24.4",23.5,24.4,24,24.57458,-112.11037,23,12,1,7,3,19,0,12,18,0,0,1,0,5,0,1,12,4,0,7,NA,0,0012-10-14
"CiprianoRomero","10/14/12",10,14,2012,"10:00","10:03",2,"ElAbolladeroprofundo","Magdalena","2","24",22,24,23,24.57458,-112.11037,23,12,0,0,0,30,0,0,30,0,0,5,6,0,0,3,0,16,0,0,NA,0,0012-10-14
"RaulRomero","10/14/12",10,14,2012,"9:50","9:57",3,"ElAbolladeroprofundo","Magdalena","2","23.6",23,23.6,23.3,24.57345,-112.11064,23,12,0,2,11,17,0,8,22,0,0,0,0,0,8,12,0,10,0,0,NA,0,0012-10-14
"OmarRangel","10/14/12",10,14,2012,"9:46","9:52",4,"ElAbolladeroprofundo","Magdalena","2","24.3",24.3,24.3,24.3,24.57345,-112.11064,23,12,6,4,0,20,0,0,30,0,0,5,2,2,0,13,0,8,0,0,NA,0,0012-10-14
"LeonardoVazquez","10/14/12",10,14,2012,"9:55","10:00",5,"ElAbolladeroprofundo","Magdalena","2","26",27,24.3,26.5,24.57302,-112.11047,23,10,1,2,0,27,0,12,18,0,0,0,2,12,0,2,4,10,0,0,NA,0,0012-10-14
"NorbertoVelez","10/14/12",10,14,2012,"9:22","9:28",6,"ElAbolladeroprofundo","Magdalena","2","24.3",23.3,24.3,23.8,24.57302,-112.11047,24,20,2,0,0,28,0,2,25,3,0,3,1,0,9,3,7,4,1,2,NA,0,0012-10-14
"RoguerRomero","10/14/12",10,14,2012,"9:46","9:50",7,"ElAbolladeroprofundo","Magdalena","2","25.2",26.1,24.3,25.7,24.57302,-112.11047,24,20,0,17,0,13,0,20,10,0,0,4,5,0,0,9,0,12,0,0,NA,1,0012-10-14
"ArturoHernandez","10/2/12",10,2,2012,"9:51","9:57",8,"ElAbolladeroprofundo","Magdalena","2","18.9",16.5,18.9,17.7,24.56785,-112.10721,24,7,0,0,0,30,0,21,9,0,0,0,7,2,0,1,7,12,1,0,NA,0,0012-10-02
"CiprianoRomero","10/2/12",10,2,2012,"9:20","9:31",9,"ElAbolladeroprofundo","Magdalena","2","17",15,17,16,24.56785,-112.10721,24,7,0,0,0,30,0,0,30,0,0,1,10,0,0,0,0,14,5,0,NA,0,0012-10-02
"RaulRomero","10/2/12",10,2,2012,"9:50","9:54",10,"ElAbolladeroprofundo","Magdalena","2","18.3",16.1,18.3,17.2,24.56937,-112.1077,25,8,0,0,0,30,0,0,30,0,0,0,11,0,0,5,0,14,0,0,NA,0,0012-10-02
"OmarRangel","10/2/12",10,2,2012,"9:49","9:56",11,"ElAbolladeroprofundo","Magdalena","2","16.4",18.3,18.3,17.4,24.56937,-112.1077,25,8,0,0,0,30,0,0,28,2,0,0,10,0,0,3,0,10,7,0,NA,0,0012-10-02
"NorbertoVelez","10/2/12",10,2,2012,"9:13","9:20",12,"ElAbolladeroprofundo","Magdalena","2","18.2",17.7,18.2,18,24.57008,-112.10542,24,13,0,0,0,30,0,22,8,0,0,3,0,0,5,6,8,7,1,0,NA,0,0012-10-02
"RoguerRomero","10/20/12",10,20,2012,"9:48","9:55",13,"ElAbolladeroprofundo","Magdalena","2","18.5",19,19,18.8,24.57008,-112.10842,23,10,0,0,0,30,0,25,5,0,0,0,0,0,0,19,0,11,0,0,NA,0,0012-10-20
"ArturoHernandez","10/14/12",10,14,2012,"10:48","10:53",1,"ElAbolladerosomero","Magdalena","2","12",13.4,13.4,12.7,24.57873,-112.1088,23,11,0,0,0,30,0,12,18,0,0,0,5,2,0,5,0,16,2,0,NA,0,0012-10-14
"CiprianoRomero","10/14/12",10,14,2012,"11:14","11:18",2,"ElAbolladerosomero","Magdalena","2","13",13,13,13,24.57873,-112.1088,24,12,0,0,0,30,0,0,30,0,0,1,10,0,0,0,0,19,0,0,NA,0,0012-10-14
"RaulRomero","10/14/12",10,14,2012,"10:53","10:59",3,"ElAbolladerosomero","Magdalena","2","13",13,13,13,24.87861,-112.10809,25,11,0,0,0,30,0,11,19,0,0,0,6,0,0,14,0,10,0,0,NA,0,0012-10-14
"OmarRangel","10/14/12",10,14,2012,"10:56","11:02",4,"ElAbolladerosomero","Magdalena","2","13.2",13.6,13.6,13.4,24.87861,-112.10809,25,11,0,0,0,30,0,11,19,0,0,0,6,0,16,3,5,0,0,0,NA,0,0012-10-14
"LeonardoVazquez","10/14/12",10,14,2012,"10:55","11:10",5,"ElAbolladerosomero","Magdalena","2","10",10,13.6,10,24.57734,-112.10666,23,15,1,9,5,15,0,30,0,0,0,0,14,0,0,2,0,12,0,0,NA,2,0012-10-14
"NorbertoVelez","10/14/12",10,14,2012,"10:19","10:23",6,"ElAbolladerosomero","Magdalena","2","10.1",11.1,13.6,10.6,24.57734,-112.10666,26,15,10,3,2,15,0,12,18,0,0,8,1,0,1,6,2,6,0,0,NA,6,0012-10-14
"RoguerRomero","10/14/12",10,14,2012,"10:50","10:53",7,"ElAbolladerosomero","Magdalena","2","10.7",11.6,13.6,11.2,24.57734,-112.10666,23,20,0,0,0,30,0,30,0,0,0,0,12,0,5,8,0,5,0,0,NA,0,0012-10-14
"ArturoHernandez","10/14/12",10,14,2012,"10:46","10:55",8,"ElAbolladerosomero","Magdalena","2","9.6",10.1,10.1,9.9,24.56951,-112.10502,24,8,0,0,0,30,0,27,3,0,0,0,7,3,6,2,8,4,0,0,NA,0,0012-10-14
"CiprianoRomero","10/14/12",10,14,2012,"10:46","10:55",9,"ElAbolladerosomero","Magdalena","2","10.1",11,11,10.6,24.56951,-112.10502,24,8,0,0,1,29,0,0,25,5,0,1,5,0,0,8,0,13,3,0,NA,0,0012-10-14
"RaulRomero","10/14/12",10,14,2012,"10:47","10:53",10,"ElAbolladerosomero","Magdalena","2","12.3",11.3,12.3,11.8,24.57039,-112.10576,24,7,0,0,3,27,0,0,30,0,0,0,7,0,0,7,5,11,0,0,NA,0,0012-10-14
"OmarRangel","10/14/12",10,14,2012,"10:47","10:54",11,"ElAbolladerosomero","Magdalena","2","10.5",11.8,11.8,11.2,24.57039,-112.10576,26,7,0,0,0,30,0,0,18,12,0,0,5,0,0,15,0,7,0,0,NA,3,0012-10-14
"NorbertoVelez","10/14/12",10,14,2012,"10:17","10:25",12,"ElAbolladerosomero","Magdalena","2","13.7",12.2,13.7,13,24.572,-112.10592,25,8,0,0,0,30,0,3,9,15,3,7,0,2,3,5,3,7,2,1,NA,0,0012-10-14
"RoguerRomero","10/20/12",10,20,2012,"10:43","10:52",13,"ElAbolladerosomero","Magdalena","2","11.3",14.9,14.9,13.1,24.572,-112.1059,24,8,0,0,0,30,0,15,7,8,0,0,7,0,1,16,0,6,0,0,NA,0,0012-10-20
