codigo,observador,fecha,a–o,tiempo inicio,tiempo final,tiempo total,epoca,no. buceo,no. replica,no. transecto,sitio,sitio en extenso,zona,prof inicial (ft),prof inicial (m),prof final (ft),prof final (m),prof max (ft),prof max (m),prof X (ft),prof X (m),latitud (N),longitud (W),temperatura (¡F),temperatura (¡C),visibilidad (m),especie,talla,sexo/categoria,direcci—n,comentarios,nt,biomasa
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Hypsypops rubicundus,6,,,,3.2,5.9794
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Hypsypops rubicundus,6,,,,3.2,5.9794
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Hypsypops rubicundus,5,,,,3.2,3.4090
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Hypsypops rubicundus,5,,,,3.2,3.4090
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Hypsypops rubicundus,5,,,,3.2,3.4090
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Hypsypops rubicundus,5,,,,3.2,3.4090
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Hypsypops rubicundus,5,,,,3.2,3.4090
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Plagiotremus azaleus,10,,,,3.5,6.3322
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Kyposus elegans,30,,,,2.9,599.3065
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Alphestes inmmaculatus,30,,,,3.5,419.2888
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Halichoeres dispilus,15,,,,3.5,51.0264
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Halichoeres dispilus,15,,,,3.5,51.0264
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Halichoeres dispilus,15,,,,3.5,51.0264
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Kyposus elegans,15,,,,2.9,74.6386
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Kyposus elegans,15,,,,2.9,74.6386
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Kyposus elegans,15,,,,2.9,74.6386
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Pomacanthus zonipectus,35,,,,3.1,742.7143
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Prionurus punctatus,10,,,,2,63.1924
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Prionurus punctatus,10,,,,2,63.1924
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Labrisomus xanti,10,,,,3.5,13.8052
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Labrisomus xanti,10,,,,3.5,13.8052
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Sheorides lobatus,20,,,,2.7,149.4156
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Sheorides lobatus,20,,,,2.7,149.4156
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Sheorides lobatus,20,,,,2.7,149.4156
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Nicholsina denticulata,30,,,,2,562.8489
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Pareques spp.,10,,,,3.5,13.8522
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Pareques spp.,10,,,,3.5,13.8522
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Pareques spp.,10,,,,3.5,13.8522
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Pareques spp.,10,,,,3.5,13.8522
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Pareques spp.,10,,,,3.5,13.8522
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Pareques spp.,10,,,,3.5,13.8522
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Pareques spp.,10,,,,3.5,13.8522
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Pareques spp.,10,,,,3.5,13.8522
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Pareques spp.,10,,,,3.5,13.8522
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Pareques spp.,10,,,,3.5,13.8522
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Pareques spp.,10,,,,3.5,13.8522
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Pareques spp.,10,,,,3.5,13.8522
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Pareques spp.,10,,,,3.5,13.8522
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Chaetodon humeralis,10,,,,2.7,28.8929
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Chaetodon humeralis,10,,,,2.7,28.8929
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Halichoeres melanotis,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Semicossyphus pulcher,40,,,,3.6,1849.6000
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Semicossyphus pulcher,40,,,,3.6,1849.6000
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Semicossyphus pulcher,20,,,,3.6,231.2000
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Semicossyphus pulcher,20,,,,3.6,231.2000
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Semicossyphus pulcher,20,,,,3.6,231.2000
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Hypsypops rubicundus,25,,,,3.2,486.2381
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Hypsypops rubicundus,25,,,,3.2,486.2381
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Hypsypops rubicundus,30,,,,3.2,852.8754
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Hypsypops rubicundus,30,,,,3.2,852.8754
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Hypsypops rubicundus,4,,,,3.2,1.7137
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Hypsypops rubicundus,6,,,,3.2,5.9794
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Hypsypops rubicundus,6,,,,3.2,5.9794
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Hypsypops rubicundus,6,,,,3.2,5.9794
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Halichoeres semicintus,25,,,,3.5,244.4961
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Paralabrax nebulifer,30,,,,3.5,537.3000
,Francisco Fernandez,11/18/10,2010,13:16,13:31,,,11,11,11,Los Cabitos,Los Cabitos Bahia Magdalena,,,14,,15,,,,,,,,19,,Paralabrax nebulifer,30,,,,3.5,537.3000
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Chaetodon humeralis,10,,,,2.7,28.8929
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Haemulon maculicauda,30,,,,3.4,414.0885
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres chierchae,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres chierchae,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres chierchae,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres chierchae,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres chierchae,10,,,,3.5,14.7120
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres chierchae,10,,,,3.5,14.7120
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres chierchae,10,,,,3.5,14.7120
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres chierchae,10,,,,3.5,14.7120
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Pomacanthus zonipectus,30,,,,3.1,469.9121
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Prionurus punctatus,25,,,,2,626.7682
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Prionurus punctatus,25,,,,2,626.7682
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Semicossyphus pulcher,40,,,,3.6,1849.6000
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Semicossyphus pulcher,40,,,,3.6,1849.6000
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Semicossyphus pulcher,15,,,,3.6,97.5375
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Semicossyphus pulcher,15,,,,3.6,97.5375
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Semicossyphus pulcher,15,,,,3.6,97.5375
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Halichoeres semicintus,20,,,,3.5,123.3161
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Calamus brachyosomus,20,,,,3.5,2193.9640
,Francisco Fernandez,11/18/10,2010,12:56,13:09,,,12,12,12,Los Cabitos,Los Cabitos Bahia Magdalena,,,14.9,,12,,,,,,,,,,Calamus brachyosomus,20,,,,3.5,2193.9640
